loss
1573.7344970703125
1488.0765380859375
1502.1302490234375
1458.5533447265625
1423.182861328125
1321.97021484375
1368.623046875
1159.096923828125
1325.9501953125
1137.740478515625
1278.56787109375
1180.148681640625
1145.4573974609375
1223.2598876953125
1082.3271484375
1110.712158203125
1026.784912109375
987.4370727539062
984.7232666015625
1046.4271240234375
987.47998046875
856.0933837890625
990.45947265625
877.2189331054688
835.0493774414062
880.36572265625
871.1800537109375
880.81005859375
787.3212890625
880.5299682617188
879.9354858398438
767.7321166992188
781.5449829101562
730.62890625
682.4146118164062
668.4373779296875
675.9813842773438
645.9827880859375
704.8314819335938
707.3884887695312
611.8584594726562
705.7410888671875
618.00048828125
557.0191040039062
563.2685546875
639.9899291992188
657.56787109375
615.8847045898438
602.7088012695312
582.7325439453125
562.9453735351562
551.8046264648438
576.7199096679688
623.0230712890625
588.2456665039062
439.3477783203125
484.93341064453125
467.8800048828125
503.6510009765625
480.0339050292969
548.6637573242188
498.72747802734375
480.2201232910156
476.2019348144531
489.1279296875
436.79620361328125
500.6667175292969
446.23095703125
465.83306884765625
429.7881164550781
459.0897521972656
439.4773864746094
411.7721862792969
403.5256652832031
395.1426086425781
474.991943359375
422.6568908691406
360.4620056152344
504.6913146972656
349.96246337890625
412.7220458984375
426.7162170410156
434.6402282714844
441.3385925292969
347.1824951171875
367.86236572265625
356.0091552734375
412.30731201171875
429.7417907714844
361.2367858886719
325.2564697265625
306.63299560546875
319.506103515625
410.716552734375
331.6902770996094
390.9817810058594
385.33233642578125
367.890380859375
300.5833435058594
364.5710754394531
347.7441101074219
380.70013427734375
334.68096923828125
288.4732666015625
339.0274658203125
287.0310974121094
308.62371826171875
298.5779113769531
350.2119445800781
308.4974670410156
264.66253662109375
345.184814453125
250.15545654296875
310.3977966308594
286.1596374511719
280.0711364746094
288.3248596191406
297.14202880859375
313.2587585449219
266.5879211425781
305.9193420410156
315.58880615234375
276.5775451660156
276.5974426269531
295.6853942871094
258.58697509765625
301.7234802246094
239.1649169921875
252.14404296875
274.8364562988281
275.1642150878906
243.9679718017578
269.0794372558594
279.6859130859375
254.9455108642578
234.956787109375
255.65481567382812
215.16725158691406
265.14697265625
287.1842956542969
252.17886352539062
264.427978515625
248.88136291503906
212.16683959960938
237.8162841796875
253.73431396484375
228.5264892578125
262.2273864746094
195.3341827392578
203.71783447265625
278.293212890625
234.33908081054688
212.62213134765625
206.00814819335938
242.4365997314453
252.5365447998047
238.0157928466797
183.0640106201172
193.7579803466797
220.20274353027344
226.2132110595703
221.75511169433594
244.6739501953125
188.690185546875
176.58843994140625
209.83140563964844
209.43295288085938
248.36122131347656
249.12554931640625
195.59034729003906
221.96414184570312
207.67581176757812
202.55575561523438
191.1981658935547
227.13623046875
215.6651611328125
192.36080932617188
198.72877502441406
171.66787719726562
167.36764526367188
235.242431640625
223.7403564453125
226.16212463378906
193.594970703125
191.3804931640625
193.78163146972656
186.5509796142578
213.5503387451172
188.70050048828125
156.03807067871094
170.1951141357422
185.8733367919922
211.29315185546875
232.24032592773438
190.178955078125
188.6337432861328
215.58465576171875
174.09841918945312
161.0760498046875
172.57061767578125
169.54998779296875
161.2659454345703
199.7747802734375
192.98817443847656
161.98550415039062
149.40878295898438
178.33612060546875
170.671142578125
180.13864135742188
183.32716369628906
164.19873046875
154.18728637695312
165.4220428466797
172.49383544921875
172.6124267578125
156.9238739013672
156.98098754882812
160.59654235839844
128.87203979492188
182.97352600097656
151.3910369873047
188.23739624023438
168.0713653564453
148.4630889892578
138.53204345703125
158.5308380126953
173.3233184814453
151.0715789794922
182.5120849609375
149.0556640625
139.8920440673828
144.45480346679688
169.510986328125
147.52610778808594
172.71627807617188
165.94955444335938
127.40179443359375
155.2080841064453
154.77964782714844
138.3683319091797
141.17677307128906
183.66647338867188
117.07489776611328
156.43063354492188
137.11959838867188
141.11062622070312
124.61933135986328
130.45187377929688
138.9979705810547
147.70693969726562
120.97689056396484
188.3833465576172
157.45481872558594
129.52615356445312
115.70917510986328
133.48976135253906
136.22720336914062
149.0262451171875
133.1103973388672
167.93011474609375
111.21182250976562
122.17726135253906
162.60107421875
128.98667907714844
159.66104125976562
126.7447509765625
134.33331298828125
158.2873992919922
161.4637908935547
158.9415283203125
99.31906127929688
129.60305786132812
111.95305633544922
108.69154357910156
108.52202606201172
155.92857360839844
161.08834838867188
118.23916625976562
136.7877197265625
111.0249252319336
129.92776489257812
111.23392486572266
150.62033081054688
123.39102172851562
122.7939453125
116.45036315917969
162.05726623535156
99.64935302734375
108.42041778564453
99.2947998046875
136.4813232421875
135.68499755859375
144.08547973632812
141.601806640625
124.54656219482422
132.97555541992188
137.6268768310547
94.03556823730469
117.80267333984375
118.11980438232422
153.83389282226562
121.91180419921875
100.64086151123047
160.39639282226562
88.78995513916016
138.66490173339844
132.81765747070312
123.75529479980469
101.93880462646484
115.07137298583984
120.43348693847656
121.11127471923828
114.5711898803711
108.38536834716797
116.83056640625
116.69789123535156
103.54225158691406
127.7697525024414
122.10256958007812
108.56340789794922
133.85084533691406
121.52217864990234
99.40130615234375
109.86213684082031
108.26013946533203
148.20794677734375
125.37200164794922
116.00361633300781
106.84945678710938
90.5428695678711
141.4418182373047
98.0621109008789
117.5750503540039
111.98518371582031
100.4283447265625
132.2214813232422
108.09657287597656
107.84736633300781
100.38219451904297
131.81004333496094
116.5315933227539
108.14325714111328
130.27789306640625
94.77615356445312
101.79975891113281
102.65421295166016
126.31139373779297
115.6572494506836
122.95228576660156
114.26839447021484
